image,gt,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002675.jpg,['bottle'],0.0,0.001,0.0,0.0,1.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.015,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_004979.jpg,"['bottle', 'diningtable', 'person']",0.0,0.0,0.0,0.0,1.0,0.0,0.007,0.001,0.005,0.0,0.92,0.002,0.0,0.001,0.7,0.003,0.0,0.002,0.0,0.003
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_007704.jpg,"['bottle', 'chair']",0.0,0.0,0.0,0.0,1.0,0.0,0.002,0.001,0.011,0.0,0.41,0.0,0.0,0.0,0.004,0.001,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002594.jpg,['bottle'],0.06,0.0,0.004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_005140.jpg,['bottle'],0.0,0.0,0.0,0.0,1.0,0.0,0.023,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_003762.jpg,"['bottle', 'diningtable']",0.0,0.001,0.001,0.0,0.999,0.0,0.0,0.0,0.004,0.0,0.302,0.0,0.0,0.001,0.585,0.003,0.0,0.0,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_004290.jpg,"['bottle', 'diningtable']",0.0,0.0,0.0,0.0,0.999,0.0,0.002,0.001,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.036,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003003.jpg,"['bottle', 'car', 'diningtable', 'person']",0.0,0.003,0.0,0.0,0.999,0.0,0.165,0.001,0.0,0.0,0.002,0.001,0.0,0.002,0.121,0.005,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_001818.jpg,['bottle'],0.0,0.0,0.001,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.082,0.0,0.0,0.0,0.007,0.001,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_002292.jpg,['bottle'],0.018,0.0,0.0,0.0,0.999,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002521.jpg,['bottle'],0.0,0.0,0.001,0.221,0.999,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.002,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_000201.jpg,['bottle'],0.001,0.0,0.001,0.002,0.999,0.001,0.008,0.0,0.004,0.0,0.017,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002856.jpg,['bottle'],0.0,0.003,0.0,0.001,0.999,0.0,0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_006792.jpg,['bottle'],0.0,0.0,0.0,0.0,0.999,0.0,0.002,0.001,0.002,0.0,0.004,0.001,0.0,0.002,0.004,0.006,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004085.jpg,"['bottle', 'diningtable', 'person']",0.0,0.0,0.0,0.0,0.998,0.0,0.001,0.001,0.006,0.0,0.021,0.0,0.0,0.001,0.986,0.002,0.0,0.0,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_002864.jpg,"['bottle', 'person']",0.0,0.001,0.0,0.0,0.998,0.0,0.001,0.001,0.026,0.0,0.815,0.0,0.0,0.0,1.0,0.014,0.0,0.003,0.0,0.04
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_006021.jpg,['bottle'],0.005,0.002,0.0,0.0,0.998,0.0,0.002,0.003,0.001,0.0,0.005,0.0,0.0,0.001,0.008,0.001,0.0,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_000121.jpg,"['bottle', 'car']",0.0,0.0,0.002,0.0,0.998,0.0,0.001,0.0,0.0,0.0,0.001,0.001,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_001305.jpg,"['bottle', 'chair', 'diningtable', 'person']",0.0,0.0,0.0,0.0,0.998,0.0,0.001,0.0,0.08,0.0,0.989,0.0,0.0,0.003,1.0,0.012,0.0,0.005,0.0,0.002
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_004948.jpg,"['bottle', 'diningtable', 'person']",0.0,0.0,0.0,0.0,0.998,0.0,0.0,0.0,0.126,0.0,0.998,0.001,0.0,0.0,0.999,0.005,0.0,0.002,0.0,0.006
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_000206.jpg,"['bottle', 'diningtable', 'person']",0.0,0.007,0.0,0.0,0.998,0.0,0.006,0.0,0.003,0.0,0.013,0.0,0.0,0.001,1.0,0.0,0.001,0.0,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_002863.jpg,['bottle'],0.0,0.0,0.0,0.0,0.998,0.0,0.0,0.0,0.155,0.0,0.013,0.0,0.0,0.001,0.022,0.0,0.0,0.0,0.001,0.026
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_005204.jpg,['bottle'],0.0,0.007,0.0,0.0,0.997,0.0,0.009,0.0,0.0,0.012,0.002,0.0,0.0,0.001,0.008,0.002,0.0,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_005302.jpg,['bottle'],0.0,0.0,0.003,0.0,0.997,0.0,0.0,0.0,0.001,0.0,0.008,0.0,0.006,0.001,0.002,0.021,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_001414.jpg,"['bottle', 'person']",0.0,0.003,0.001,0.0,0.996,0.0,0.0,0.003,0.033,0.0,0.054,0.0,0.0,0.003,0.917,0.004,0.0,0.001,0.0,0.015
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003191.jpg,"['bottle', 'chair', 'diningtable', 'person', 'tvmonitor']",0.0,0.0,0.0,0.0,0.995,0.0,0.0,0.0,0.011,0.0,0.051,0.001,0.0,0.0,0.996,0.001,0.0,0.0,0.0,0.315
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002546.jpg,"['boat', 'bus', 'car', 'person']",0.0,0.0,0.001,0.0,0.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.142,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_001747.jpg,"['bus', 'car', 'person']",0.0,0.008,0.0,0.0,0.0,1.0,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.643,0.0,0.001,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_004613.jpg,"['bus', 'car']",0.0,0.004,0.0,0.0,0.0,1.0,0.016,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.546,0.001,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_001148.jpg,"['bus', 'person']",0.0,0.005,0.0,0.0,0.0,1.0,0.168,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.797,0.0,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001640.jpg,['bus'],0.0,0.016,0.0,0.001,0.0,1.0,0.035,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.346,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_001146.jpg,['bus'],0.0,0.002,0.0,0.0,0.0,1.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288,0.0,0.0,0.0,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_000199.jpg,['bus'],0.0,0.005,0.001,0.0,0.0,1.0,0.054,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.242,0.001,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_001082.jpg,['bus'],0.0,0.001,0.001,0.0,0.0,1.0,0.064,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.261,0.0,0.0,0.0,0.001,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_004588.jpg,['bus'],0.0,0.002,0.0,0.0,0.0,1.0,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.662,0.0,0.0,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003304.jpg,['bus'],0.0,0.009,0.0,0.001,0.0,1.0,0.139,0.0,0.0,0.0,0.0,0.001,0.0,0.002,0.465,0.001,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_001113.jpg,"['bus', 'car']",0.0,0.006,0.0,0.001,0.0,1.0,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.15,0.001,0.0,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_003924.jpg,"['bus', 'car']",0.0,0.001,0.0,0.0,0.0,1.0,0.104,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.445,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_008120.jpg,['bus'],0.0,0.002,0.0,0.002,0.0,1.0,0.028,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.339,0.001,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_005060.jpg,"['bus', 'car']",0.0,0.01,0.001,0.0,0.0,1.0,0.1,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.006,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000603.jpg,"['bus', 'person']",0.0,0.005,0.0,0.0,0.0,1.0,0.423,0.0,0.0,0.0,0.0,0.002,0.0,0.001,0.133,0.0,0.001,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004040.jpg,"['bus', 'person']",0.0,0.002,0.0,0.0,0.0,1.0,0.117,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.4,0.001,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_000335.jpg,"['bus', 'car']",0.0,0.001,0.0,0.0,0.0,1.0,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.001,0.0,0.002,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002758.jpg,['bus'],0.0,0.005,0.0,0.0,0.0,1.0,0.027,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.591,0.001,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003491.jpg,"['bus', 'person']",0.0,0.016,0.0,0.0,0.0,1.0,0.277,0.0,0.0,0.0,0.0,0.002,0.0,0.004,0.216,0.002,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_002330.jpg,"['bus', 'person']",0.0,0.001,0.0,0.002,0.0,1.0,0.153,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.499,0.001,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_002205.jpg,['bus'],0.0,0.0,0.0,0.0,0.0,1.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000524.jpg,"['bus', 'car']",0.0,0.061,0.0,0.0,0.0,1.0,0.792,0.001,0.0,0.0,0.0,0.001,0.0,0.003,0.545,0.001,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002102.jpg,['bus'],0.0,0.006,0.002,0.001,0.001,1.0,0.038,0.001,0.0,0.0,0.001,0.001,0.0,0.003,0.33,0.002,0.001,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_000559.jpg,"['bus', 'car', 'person']",0.0,0.015,0.0,0.0,0.0,1.0,0.512,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.602,0.002,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_004554.jpg,"['bus', 'person']",0.0,0.001,0.0,0.001,0.0,1.0,0.071,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.934,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_001083.jpg,"['bus', 'car', 'person']",0.0,0.002,0.0,0.001,0.0,1.0,0.127,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.246,0.003,0.001,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000726.jpg,['bus'],0.0,0.008,0.0,0.0,0.0,1.0,0.088,0.0,0.0,0.0,0.0,0.002,0.0,0.002,0.507,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_002179.jpg,"['bus', 'motorbike', 'person']",0.001,0.001,0.0,0.001,0.0,1.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.144,0.0,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003669.jpg,"['bus', 'person']",0.0,0.003,0.0,0.004,0.0,1.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.661,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_001804.jpg,"['bus', 'person']",0.0,0.008,0.0,0.0,0.0,1.0,0.253,0.0,0.0,0.0,0.0,0.001,0.0,0.006,0.361,0.001,0.002,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_001064.jpg,['bus'],0.001,0.004,0.0,0.001,0.0,1.0,0.463,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.395,0.0,0.002,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001646.jpg,['bus'],0.0,0.02,0.001,0.001,0.0,1.0,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.651,0.003,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004867.jpg,['bus'],0.0,0.006,0.0,0.001,0.0,1.0,0.61,0.001,0.0,0.0,0.0,0.001,0.0,0.001,0.245,0.0,0.001,0.0,0.002,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001771.jpg,['bus'],0.0,0.009,0.0,0.0,0.0,1.0,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.103,0.0,0.002,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_000426.jpg,['bus'],0.0,0.006,0.001,0.002,0.0,1.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.629,0.001,0.0,0.0,0.007,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004258.jpg,"['bicycle', 'bus', 'car', 'person']",0.0,0.002,0.0,0.002,0.0,1.0,0.411,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.84,0.01,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_000075.jpg,['bus'],0.0,0.001,0.001,0.001,0.0,1.0,0.009,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.047,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_001675.jpg,"['bus', 'car']",0.0,0.002,0.0,0.0,0.0,1.0,0.141,0.0,0.0,0.0,0.0,0.001,0.0,0.002,0.394,0.0,0.0,0.0,0.003,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002868.jpg,['bus'],0.0,0.018,0.0,0.001,0.0,1.0,0.514,0.001,0.0,0.0,0.0,0.004,0.0,0.002,0.721,0.002,0.0,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_000312.jpg,['bus'],0.0,0.01,0.002,0.001,0.001,1.0,0.02,0.001,0.0,0.0,0.0,0.001,0.0,0.011,0.281,0.001,0.002,0.001,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003916.jpg,['bus'],0.0,0.001,0.0,0.001,0.0,1.0,0.055,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.421,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_001105.jpg,"['bus', 'car', 'person']",0.0,0.001,0.001,0.0,0.0,1.0,0.054,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.373,0.006,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002436.jpg,"['bus', 'car']",0.0,0.003,0.0,0.0,0.0,1.0,0.149,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.305,0.0,0.001,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004052.jpg,"['bus', 'person']",0.0,0.044,0.0,0.001,0.0,1.0,0.661,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.951,0.004,0.0,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_003293.jpg,"['bicycle', 'bus', 'person']",0.0,0.0,0.0,0.001,0.0,1.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.078,0.0,0.0,0.0,0.002,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003703.jpg,['bus'],0.0,0.003,0.001,0.002,0.001,1.0,0.089,0.001,0.0,0.0,0.0,0.002,0.0,0.001,0.179,0.001,0.001,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_001967.jpg,"['bus', 'person']",0.0,0.004,0.0,0.001,0.001,1.0,0.077,0.002,0.0,0.0,0.0,0.001,0.0,0.002,0.64,0.002,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003710.jpg,"['bus', 'person']",0.0,0.036,0.001,0.0,0.001,1.0,0.538,0.0,0.0,0.0,0.001,0.001,0.0,0.007,0.991,0.003,0.002,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000947.jpg,"['bus', 'car']",0.0,0.004,0.001,0.001,0.0,1.0,0.056,0.001,0.0,0.0,0.0,0.001,0.0,0.002,0.175,0.001,0.001,0.0,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004350.jpg,"['bus', 'person']",0.003,0.0,0.0,0.002,0.0,1.0,0.592,0.001,0.0,0.0,0.0,0.0,0.0,0.014,0.048,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001117.jpg,['car'],0.0,0.001,0.0,0.001,0.0,0.0,1.0,0.001,0.0,0.001,0.0,0.004,0.0,0.0,0.323,0.0,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_008679.jpg,"['bus', 'car']",0.0,0.001,0.0,0.0,0.0,0.011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.004,0.0,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004594.jpg,['car'],0.0,0.001,0.0,0.001,0.0,0.0,1.0,0.003,0.0,0.001,0.0,0.016,0.0,0.001,0.085,0.0,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002516.jpg,"['car', 'person']",0.0,0.003,0.001,0.0,0.0,0.001,1.0,0.001,0.0,0.0,0.0,0.008,0.0,0.001,0.64,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_000900.jpg,['car'],0.0,0.001,0.0,0.001,0.0,0.0,1.0,0.001,0.0,0.0,0.0,0.032,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_001445.jpg,['car'],0.0,0.007,0.0,0.001,0.0,0.006,1.0,0.002,0.0,0.0,0.0,0.01,0.0,0.002,0.328,0.001,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_003664.jpg,"['car', 'person']",0.0,0.002,0.0,0.0,0.001,0.001,1.0,0.001,0.0,0.0,0.001,0.013,0.0,0.009,0.295,0.001,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_001982.jpg,['car'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,0.001,0.001,0.001,0.011,0.0,0.0,0.013,0.001,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001080.jpg,['car'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003,0.001,0.001,0.002,0.003,0.0,0.0,0.07,0.001,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_001260.jpg,"['car', 'person']",0.0,0.002,0.0,0.001,0.001,0.0,1.0,0.0,0.006,0.0,0.001,0.013,0.0,0.002,0.998,0.001,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000372.jpg,['car'],0.0,0.003,0.0,0.001,0.0,0.0,1.0,0.007,0.0,0.001,0.0,0.005,0.0,0.0,0.103,0.001,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_005936.jpg,['car'],0.0,0.015,0.0,0.004,0.0,0.0,1.0,0.002,0.0,0.0,0.0,0.01,0.0,0.004,0.44,0.002,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_003120.jpg,['car'],0.0,0.001,0.0,0.0,0.0,0.004,1.0,0.001,0.001,0.001,0.0,0.003,0.0,0.001,0.032,0.0,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003549.jpg,['car'],0.0,0.001,0.0,0.001,0.0,0.001,1.0,0.001,0.0,0.0,0.0,0.003,0.0,0.001,0.035,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000928.jpg,['car'],0.002,0.002,0.0,0.0,0.0,0.026,1.0,0.001,0.0,0.0,0.0,0.002,0.0,0.004,0.005,0.0,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_006438.jpg,['car'],0.0,0.002,0.0,0.005,0.0,0.018,1.0,0.005,0.0,0.0,0.0,0.012,0.0,0.003,0.33,0.001,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004630.jpg,['car'],0.012,0.0,0.0,0.0,0.0,0.003,1.0,0.0,0.0,0.0,0.0,0.0,0.001,0.014,0.038,0.0,0.0,0.0,0.003,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_006316.jpg,['car'],0.001,0.0,0.0,0.002,0.0,0.0,1.0,0.001,0.0,0.001,0.001,0.001,0.0,0.0,0.044,0.001,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_004865.jpg,['car'],0.0,0.001,0.0,0.004,0.0,0.001,1.0,0.001,0.0,0.001,0.0,0.002,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_005139.jpg,"['bus', 'car', 'motorbike', 'person']",0.001,0.199,0.0,0.0,0.0,0.09,1.0,0.0,0.0,0.0,0.0,0.007,0.0,0.569,0.993,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_003981.jpg,['car'],0.0,0.0,0.0,0.001,0.0,0.0,1.0,0.002,0.001,0.0,0.0,0.001,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004436.jpg,['car'],0.002,0.0,0.0,0.0,0.0,0.0,1.0,0.001,0.0,0.0,0.0,0.042,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_005075.jpg,['car'],0.0,0.003,0.0,0.002,0.0,0.0,1.0,0.006,0.0,0.0,0.0,0.001,0.001,0.001,0.387,0.001,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_001261.jpg,['car'],0.0,0.001,0.0,0.001,0.001,0.0,1.0,0.001,0.0,0.0,0.0,0.031,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_005226.jpg,"['bicycle', 'car', 'person']",0.0,0.012,0.0,0.0,0.0,0.013,1.0,0.001,0.0,0.003,0.0,0.001,0.0,0.133,0.109,0.0,0.003,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_000094.jpg,['car'],0.0,0.003,0.0,0.001,0.001,0.001,1.0,0.001,0.004,0.0,0.0,0.003,0.0,0.001,0.019,0.001,0.0,0.001,0.003,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_006714.jpg,"['car', 'person']",0.0,0.001,0.0,0.005,0.0,0.001,1.0,0.001,0.0,0.005,0.0,0.001,0.001,0.004,0.629,0.0,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_000741.jpg,"['car', 'person']",0.0,0.002,0.0,0.001,0.0,0.0,1.0,0.002,0.0,0.0,0.0,0.003,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001685.jpg,['car'],0.0,0.002,0.0,0.001,0.0,0.07,1.0,0.0,0.0,0.0,0.0,0.011,0.0,0.001,0.02,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_002875.jpg,['car'],0.0,0.002,0.001,0.002,0.001,0.001,1.0,0.001,0.0,0.001,0.0,0.009,0.0,0.005,0.574,0.001,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001998.jpg,['car'],0.0,0.012,0.0,0.003,0.001,0.0,1.0,0.004,0.0,0.001,0.0,0.003,0.0,0.0,0.197,0.003,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_000939.jpg,"['car', 'person']",0.0,0.012,0.0,0.001,0.0,0.002,1.0,0.007,0.001,0.0,0.001,0.003,0.0,0.0,0.23,0.001,0.0,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_006694.jpg,['car'],0.0,0.001,0.0,0.001,0.0,0.001,1.0,0.01,0.0,0.001,0.0,0.001,0.0,0.0,0.216,0.001,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_003537.jpg,"['car', 'person']",0.0,0.002,0.0,0.006,0.001,0.0,1.0,0.001,0.0,0.001,0.0,0.033,0.0,0.0,0.646,0.001,0.0,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_004614.jpg,"['bus', 'car']",0.001,0.0,0.0,0.001,0.0,0.145,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.009,0.02,0.0,0.001,0.0,0.0,0.0
