image,gt,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_002292.jpg,['bottle'],0.045,0.0,0.0,0.001,0.998,0.0,0.003,0.002,0.002,0.0,0.002,0.0,0.0,0.003,0.001,0.001,0.0,0.0,0.001,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_000201.jpg,['bottle'],0.002,0.001,0.007,0.003,0.998,0.001,0.002,0.001,0.004,0.0,0.009,0.0,0.0,0.002,0.005,0.001,0.0,0.0,0.002,0.002
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_007704.jpg,"['bottle', 'chair']",0.001,0.001,0.002,0.001,0.997,0.0,0.005,0.004,0.009,0.0,0.306,0.001,0.0,0.003,0.059,0.002,0.0,0.0,0.001,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_006792.jpg,['bottle'],0.0,0.002,0.002,0.001,0.997,0.0,0.001,0.004,0.007,0.0,0.006,0.005,0.0,0.007,0.023,0.011,0.0,0.001,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_002863.jpg,['bottle'],0.001,0.001,0.001,0.0,0.997,0.0,0.0,0.001,0.058,0.0,0.009,0.0,0.0,0.015,0.014,0.002,0.0,0.0,0.001,0.007
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_000247.jpg,"['bottle', 'diningtable', 'person']",0.0,0.011,0.001,0.001,0.997,0.0,0.004,0.001,0.027,0.0,0.304,0.001,0.0,0.01,1.0,0.013,0.001,0.002,0.0,0.005
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_000742.jpg,['bottle'],0.01,0.003,0.001,0.006,0.997,0.0,0.003,0.006,0.001,0.0,0.004,0.0,0.0,0.001,0.007,0.002,0.0,0.0,0.0,0.002
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002940.jpg,['bottle'],0.001,0.001,0.006,0.001,0.996,0.002,0.002,0.006,0.001,0.0,0.049,0.001,0.0,0.011,0.098,0.002,0.0,0.0,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_005140.jpg,['bottle'],0.003,0.001,0.001,0.002,0.996,0.0,0.011,0.005,0.001,0.0,0.001,0.0,0.0,0.009,0.008,0.001,0.0,0.0,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_001848.jpg,"['bottle', 'chair']",0.0,0.002,0.002,0.001,0.995,0.0,0.004,0.004,0.028,0.0,0.066,0.001,0.0,0.004,0.064,0.01,0.0,0.0,0.001,0.008
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002856.jpg,['bottle'],0.001,0.004,0.0,0.002,0.995,0.001,0.025,0.001,0.002,0.0,0.001,0.001,0.0,0.004,0.013,0.001,0.0,0.0,0.001,0.019
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_005204.jpg,['bottle'],0.001,0.006,0.001,0.0,0.995,0.002,0.008,0.006,0.001,0.001,0.008,0.0,0.0,0.011,0.092,0.004,0.0,0.0,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003114.jpg,['bottle'],0.0,0.001,0.001,0.0,0.993,0.0,0.0,0.031,0.003,0.0,0.003,0.002,0.0,0.003,0.022,0.01,0.0,0.001,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_000840.jpg,['bottle'],0.003,0.003,0.002,0.003,0.992,0.0,0.001,0.003,0.001,0.0,0.016,0.0,0.0,0.077,0.037,0.026,0.0,0.0,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002521.jpg,['bottle'],0.0,0.003,0.006,0.31,0.992,0.001,0.003,0.001,0.0,0.0,0.0,0.001,0.0,0.006,0.021,0.003,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_003262.jpg,"['bottle', 'diningtable', 'person']",0.0,0.002,0.0,0.003,0.991,0.0,0.002,0.001,0.202,0.0,0.945,0.001,0.0,0.002,1.0,0.007,0.0,0.005,0.0,0.009
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002749.jpg,['bottle'],0.003,0.007,0.001,0.004,0.991,0.0,0.001,0.003,0.005,0.0,0.002,0.0,0.0,0.004,0.005,0.002,0.0,0.0,0.002,0.002
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002594.jpg,['bottle'],0.039,0.001,0.006,0.001,0.99,0.0,0.001,0.006,0.007,0.0,0.017,0.0,0.0,0.004,0.018,0.002,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_003762.jpg,"['bottle', 'diningtable']",0.0,0.02,0.005,0.001,0.99,0.0,0.0,0.004,0.044,0.0,0.258,0.002,0.0,0.008,0.68,0.009,0.0,0.001,0.0,0.009
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_006021.jpg,['bottle'],0.019,0.005,0.0,0.0,0.99,0.0,0.003,0.01,0.003,0.0,0.008,0.0,0.0,0.014,0.144,0.002,0.0,0.002,0.002,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_004178.jpg,['bottle'],0.0,0.01,0.003,0.003,0.989,0.001,0.005,0.002,0.037,0.001,0.183,0.001,0.0,0.008,0.033,0.013,0.0,0.005,0.001,0.003
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_003199.jpg,['bottle'],0.018,0.0,0.0,0.001,0.988,0.0,0.014,0.001,0.003,0.0,0.009,0.0,0.0,0.024,0.012,0.0,0.0,0.001,0.003,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_004982.jpg,['bottle'],0.001,0.0,0.001,0.0,0.987,0.0,0.0,0.005,0.009,0.0,0.708,0.003,0.0,0.002,0.032,0.007,0.0,0.002,0.0,0.003
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_003289.jpg,"['bottle', 'person']",0.0,0.002,0.001,0.001,0.987,0.001,0.001,0.002,0.217,0.001,0.414,0.001,0.0,0.005,0.972,0.042,0.0,0.012,0.001,0.122
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002244.jpg,['bottle'],0.089,0.002,0.0,0.011,0.986,0.0,0.002,0.006,0.001,0.0,0.001,0.0,0.001,0.007,0.004,0.005,0.0,0.0,0.003,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_006072.jpg,['bottle'],0.004,0.001,0.0,0.0,0.985,0.0,0.009,0.021,0.001,0.0,0.001,0.001,0.0,0.009,0.021,0.008,0.0,0.0,0.001,0.002
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_001747.jpg,"['bus', 'car', 'person']",0.0,0.005,0.0,0.0,0.001,1.0,0.063,0.0,0.0,0.0,0.0,0.003,0.0,0.001,0.82,0.003,0.002,0.0,0.011,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002546.jpg,"['boat', 'bus', 'car', 'person']",0.0,0.002,0.003,0.002,0.001,1.0,0.008,0.0,0.0,0.0,0.0,0.003,0.0,0.001,0.482,0.0,0.002,0.0,0.002,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_001148.jpg,"['bus', 'person']",0.0,0.004,0.001,0.001,0.001,1.0,0.143,0.001,0.0,0.0,0.0,0.003,0.0,0.0,0.725,0.0,0.002,0.0,0.001,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_000199.jpg,['bus'],0.0,0.005,0.006,0.001,0.001,1.0,0.062,0.001,0.0,0.0,0.0,0.003,0.0,0.001,0.445,0.004,0.002,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003491.jpg,"['bus', 'person']",0.0,0.012,0.002,0.001,0.001,1.0,0.207,0.001,0.0,0.001,0.0,0.008,0.002,0.002,0.642,0.004,0.003,0.001,0.002,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_004613.jpg,"['bus', 'car']",0.0,0.004,0.002,0.0,0.003,1.0,0.019,0.001,0.0,0.0,0.001,0.01,0.001,0.001,0.833,0.004,0.002,0.001,0.001,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_008120.jpg,['bus'],0.0,0.002,0.001,0.003,0.001,1.0,0.048,0.001,0.0,0.0,0.0,0.004,0.0,0.0,0.676,0.001,0.002,0.0,0.002,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_005060.jpg,"['bus', 'car']",0.0,0.01,0.004,0.001,0.001,1.0,0.07,0.001,0.0,0.0,0.0,0.001,0.001,0.001,0.71,0.005,0.002,0.0,0.002,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000524.jpg,"['bus', 'car']",0.001,0.017,0.002,0.0,0.001,1.0,0.359,0.001,0.0,0.001,0.0,0.004,0.001,0.002,0.721,0.002,0.003,0.0,0.002,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_001113.jpg,"['bus', 'car']",0.0,0.005,0.0,0.003,0.001,0.999,0.238,0.0,0.0,0.0,0.0,0.002,0.001,0.002,0.438,0.002,0.003,0.0,0.005,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_001326.jpg,"['bus', 'person']",0.0,0.005,0.001,0.001,0.003,0.999,0.068,0.001,0.001,0.001,0.0,0.006,0.001,0.001,0.576,0.003,0.003,0.001,0.002,0.003
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_000312.jpg,['bus'],0.0,0.005,0.008,0.003,0.002,0.999,0.022,0.001,0.0,0.001,0.0,0.007,0.001,0.002,0.51,0.001,0.004,0.001,0.001,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000726.jpg,['bus'],0.0,0.003,0.001,0.001,0.001,0.999,0.038,0.001,0.0,0.0,0.0,0.005,0.0,0.001,0.699,0.001,0.001,0.0,0.007,0.002
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003304.jpg,['bus'],0.0,0.004,0.002,0.004,0.001,0.999,0.077,0.001,0.0,0.0,0.0,0.005,0.001,0.001,0.713,0.002,0.002,0.0,0.002,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_001146.jpg,['bus'],0.0,0.005,0.0,0.001,0.001,0.999,0.027,0.0,0.0,0.0,0.0,0.003,0.0,0.001,0.565,0.003,0.001,0.0,0.006,0.002
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_001082.jpg,['bus'],0.0,0.003,0.002,0.001,0.002,0.999,0.047,0.001,0.0,0.0,0.0,0.011,0.001,0.001,0.534,0.001,0.001,0.0,0.007,0.003
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_000060.jpg,"['bus', 'car', 'person']",0.0,0.003,0.0,0.003,0.002,0.999,0.096,0.001,0.001,0.0,0.0,0.003,0.0,0.001,0.738,0.004,0.001,0.001,0.011,0.006
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001646.jpg,['bus'],0.0,0.012,0.005,0.002,0.003,0.999,0.134,0.001,0.0,0.001,0.0,0.004,0.001,0.002,0.75,0.003,0.005,0.0,0.001,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002758.jpg,['bus'],0.0,0.007,0.002,0.0,0.002,0.999,0.051,0.0,0.0,0.0,0.0,0.004,0.0,0.001,0.629,0.003,0.001,0.0,0.003,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001640.jpg,['bus'],0.001,0.006,0.002,0.004,0.003,0.999,0.044,0.002,0.0,0.0,0.0,0.006,0.001,0.001,0.601,0.001,0.002,0.0,0.001,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002868.jpg,['bus'],0.0,0.007,0.002,0.005,0.001,0.999,0.306,0.001,0.0,0.0,0.0,0.01,0.001,0.001,0.861,0.002,0.002,0.0,0.003,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002535.jpg,['bus'],0.001,0.004,0.003,0.001,0.001,0.999,0.026,0.001,0.0,0.001,0.0,0.005,0.001,0.001,0.479,0.001,0.003,0.001,0.007,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_004588.jpg,['bus'],0.001,0.004,0.001,0.003,0.001,0.999,0.068,0.0,0.0,0.0,0.0,0.006,0.001,0.001,0.7,0.001,0.001,0.0,0.012,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004040.jpg,"['bus', 'person']",0.0,0.004,0.001,0.001,0.001,0.999,0.103,0.001,0.0,0.0,0.0,0.004,0.0,0.0,0.751,0.001,0.002,0.0,0.002,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_001044.jpg,['bus'],0.0,0.004,0.003,0.002,0.002,0.999,0.041,0.001,0.001,0.0,0.001,0.007,0.001,0.001,0.602,0.002,0.002,0.001,0.002,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004867.jpg,['bus'],0.0,0.006,0.001,0.002,0.001,0.999,0.513,0.0,0.0,0.0,0.0,0.005,0.001,0.001,0.471,0.001,0.001,0.0,0.017,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_003562.jpg,"['bus', 'car']",0.0,0.008,0.002,0.002,0.002,0.999,0.12,0.001,0.0,0.0,0.0,0.007,0.001,0.001,0.714,0.004,0.005,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_000335.jpg,"['bus', 'car']",0.0,0.003,0.001,0.002,0.001,0.999,0.152,0.001,0.001,0.0,0.0,0.005,0.001,0.001,0.349,0.001,0.003,0.001,0.01,0.002
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_000541.jpg,"['bus', 'person']",0.001,0.004,0.002,0.002,0.001,0.999,0.095,0.001,0.0,0.001,0.0,0.004,0.001,0.001,0.425,0.001,0.003,0.0,0.005,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000603.jpg,"['bus', 'person']",0.0,0.007,0.001,0.003,0.001,0.998,0.233,0.001,0.0,0.0,0.0,0.003,0.0,0.001,0.501,0.002,0.002,0.0,0.005,0.002
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002102.jpg,['bus'],0.001,0.004,0.003,0.001,0.003,0.998,0.021,0.001,0.001,0.001,0.001,0.006,0.001,0.001,0.497,0.003,0.002,0.001,0.005,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_000559.jpg,"['bus', 'car', 'person']",0.0,0.016,0.001,0.001,0.003,0.998,0.37,0.001,0.0,0.001,0.001,0.004,0.001,0.003,0.816,0.006,0.004,0.0,0.001,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_000075.jpg,['bus'],0.001,0.002,0.002,0.004,0.001,0.998,0.022,0.001,0.0,0.0,0.0,0.006,0.001,0.001,0.307,0.001,0.001,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002436.jpg,"['bus', 'car']",0.0,0.004,0.002,0.001,0.002,0.998,0.101,0.001,0.0,0.001,0.0,0.008,0.001,0.001,0.458,0.001,0.003,0.0,0.003,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_006635.jpg,['bus'],0.001,0.05,0.002,0.001,0.003,0.998,0.577,0.001,0.001,0.001,0.001,0.005,0.001,0.019,0.554,0.01,0.003,0.001,0.006,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004052.jpg,"['bus', 'person']",0.0,0.013,0.002,0.002,0.001,0.998,0.412,0.0,0.001,0.0,0.001,0.005,0.001,0.003,0.964,0.006,0.002,0.001,0.004,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_001967.jpg,"['bus', 'person']",0.001,0.012,0.002,0.002,0.004,0.998,0.089,0.002,0.0,0.001,0.001,0.005,0.001,0.002,0.837,0.003,0.003,0.0,0.001,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_000888.jpg,"['bus', 'person']",0.0,0.004,0.004,0.002,0.001,0.998,0.042,0.001,0.0,0.001,0.0,0.008,0.001,0.001,0.507,0.002,0.003,0.001,0.004,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000573.jpg,"['bottle', 'bus', 'person']",0.0,0.012,0.002,0.001,0.002,0.998,0.059,0.001,0.0,0.001,0.0,0.007,0.001,0.001,0.593,0.002,0.002,0.0,0.004,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000947.jpg,"['bus', 'car']",0.001,0.005,0.002,0.001,0.003,0.998,0.085,0.002,0.0,0.001,0.0,0.004,0.001,0.001,0.413,0.002,0.004,0.001,0.001,0.003
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_001105.jpg,"['bus', 'car', 'person']",0.0,0.004,0.003,0.001,0.001,0.998,0.057,0.001,0.001,0.0,0.001,0.007,0.001,0.001,0.748,0.006,0.002,0.001,0.004,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003710.jpg,"['bus', 'person']",0.0,0.007,0.003,0.001,0.006,0.998,0.062,0.001,0.0,0.001,0.001,0.004,0.001,0.002,0.959,0.005,0.003,0.001,0.001,0.002
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_003293.jpg,"['bicycle', 'bus', 'person']",0.0,0.006,0.001,0.004,0.001,0.998,0.379,0.0,0.001,0.0,0.0,0.002,0.001,0.004,0.654,0.003,0.001,0.0,0.006,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_001804.jpg,"['bus', 'person']",0.0,0.009,0.001,0.001,0.003,0.998,0.344,0.002,0.0,0.001,0.0,0.005,0.001,0.002,0.609,0.003,0.006,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_002629.jpg,"['bus', 'car']",0.001,0.007,0.0,0.033,0.001,0.998,0.361,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.613,0.0,0.0,0.0,0.006,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_005118.jpg,"['bus', 'person']",0.0,0.006,0.0,0.002,0.004,0.998,0.039,0.0,0.0,0.0,0.0,0.002,0.002,0.003,0.997,0.004,0.003,0.0,0.007,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003018.jpg,['bus'],0.0,0.01,0.003,0.004,0.002,0.998,0.352,0.001,0.0,0.001,0.0,0.004,0.001,0.002,0.568,0.002,0.003,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_002687.jpg,['bus'],0.001,0.005,0.007,0.001,0.007,0.997,0.023,0.002,0.001,0.001,0.001,0.011,0.001,0.002,0.597,0.004,0.005,0.001,0.003,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001771.jpg,['bus'],0.001,0.012,0.004,0.005,0.001,0.997,0.16,0.001,0.0,0.0,0.0,0.002,0.001,0.004,0.268,0.001,0.005,0.0,0.007,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003703.jpg,['bus'],0.0,0.005,0.002,0.002,0.002,0.997,0.06,0.001,0.0,0.001,0.0,0.006,0.001,0.001,0.362,0.002,0.003,0.0,0.004,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001117.jpg,['car'],0.0,0.004,0.0,0.002,0.001,0.001,1.0,0.002,0.0,0.003,0.001,0.016,0.001,0.001,0.616,0.001,0.002,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_000900.jpg,['car'],0.0,0.003,0.0,0.002,0.001,0.002,1.0,0.002,0.0,0.001,0.0,0.014,0.0,0.001,0.386,0.0,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002516.jpg,"['car', 'person']",0.0,0.01,0.001,0.001,0.002,0.004,1.0,0.002,0.001,0.001,0.001,0.005,0.001,0.003,0.76,0.002,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_008679.jpg,"['bus', 'car']",0.004,0.009,0.0,0.002,0.0,0.068,1.0,0.001,0.001,0.002,0.0,0.001,0.001,0.006,0.046,0.001,0.001,0.0,0.007,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000372.jpg,['car'],0.001,0.007,0.0,0.004,0.002,0.001,1.0,0.003,0.001,0.002,0.001,0.012,0.001,0.001,0.34,0.001,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_003120.jpg,['car'],0.0,0.003,0.0,0.002,0.001,0.002,1.0,0.001,0.0,0.003,0.0,0.011,0.0,0.003,0.213,0.001,0.003,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_006694.jpg,['car'],0.0,0.003,0.0,0.004,0.001,0.003,1.0,0.004,0.0,0.002,0.0,0.004,0.0,0.001,0.456,0.001,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_001982.jpg,['car'],0.0,0.002,0.0,0.001,0.002,0.0,1.0,0.003,0.001,0.002,0.002,0.017,0.001,0.001,0.283,0.001,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_003537.jpg,"['car', 'person']",0.0,0.005,0.0,0.005,0.001,0.007,1.0,0.002,0.001,0.001,0.001,0.023,0.0,0.002,0.752,0.001,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004594.jpg,['car'],0.001,0.006,0.0,0.007,0.002,0.006,1.0,0.006,0.0,0.002,0.0,0.012,0.0,0.004,0.337,0.001,0.002,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001080.jpg,['car'],0.0,0.002,0.0,0.001,0.002,0.0,1.0,0.004,0.001,0.002,0.004,0.01,0.001,0.0,0.428,0.001,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_004865.jpg,['car'],0.001,0.005,0.0,0.002,0.001,0.01,1.0,0.002,0.001,0.003,0.001,0.006,0.001,0.002,0.321,0.001,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_003664.jpg,"['car', 'person']",0.001,0.006,0.0,0.001,0.004,0.004,1.0,0.004,0.002,0.001,0.003,0.04,0.0,0.053,0.578,0.002,0.001,0.002,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_005936.jpg,['car'],0.001,0.01,0.0,0.011,0.001,0.002,1.0,0.004,0.001,0.0,0.0,0.027,0.001,0.17,0.492,0.003,0.0,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_005104.jpg,['car'],0.0,0.003,0.0,0.005,0.001,0.005,1.0,0.001,0.001,0.002,0.001,0.008,0.001,0.002,0.226,0.0,0.002,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_001261.jpg,['car'],0.001,0.002,0.0,0.002,0.004,0.0,1.0,0.003,0.001,0.001,0.001,0.022,0.0,0.004,0.027,0.001,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004232.jpg,['car'],0.001,0.002,0.0,0.001,0.001,0.006,1.0,0.011,0.0,0.0,0.0,0.004,0.0,0.002,0.044,0.0,0.0,0.0,0.002,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001998.jpg,['car'],0.001,0.009,0.0,0.001,0.005,0.001,1.0,0.009,0.001,0.001,0.003,0.015,0.001,0.002,0.355,0.004,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_004414.jpg,['car'],0.001,0.009,0.0,0.007,0.002,0.007,1.0,0.004,0.001,0.002,0.001,0.009,0.001,0.002,0.304,0.002,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_007064.jpg,['car'],0.0,0.011,0.0,0.002,0.002,0.003,1.0,0.004,0.001,0.001,0.001,0.01,0.0,0.002,0.167,0.001,0.001,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_001260.jpg,"['car', 'person']",0.0,0.014,0.0,0.002,0.007,0.008,1.0,0.001,0.004,0.001,0.003,0.031,0.001,0.006,0.991,0.002,0.002,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_001445.jpg,['car'],0.0,0.017,0.0,0.007,0.001,0.025,1.0,0.003,0.001,0.002,0.001,0.013,0.002,0.008,0.491,0.002,0.001,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003549.jpg,['car'],0.001,0.002,0.0,0.001,0.001,0.004,1.0,0.002,0.0,0.001,0.0,0.008,0.0,0.007,0.208,0.001,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_003577.jpg,['car'],0.001,0.001,0.0,0.002,0.002,0.001,1.0,0.002,0.002,0.001,0.002,0.007,0.0,0.001,0.126,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000246.jpg,['car'],0.0,0.003,0.0,0.004,0.002,0.0,1.0,0.002,0.0,0.005,0.0,0.068,0.001,0.001,0.525,0.0,0.003,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002902.jpg,"['car', 'person']",0.0,0.001,0.0,0.004,0.004,0.003,1.0,0.004,0.0,0.0,0.001,0.003,0.0,0.001,0.431,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_005139.jpg,"['bus', 'car', 'motorbike', 'person']",0.002,0.454,0.0,0.001,0.004,0.053,0.999,0.001,0.0,0.001,0.0,0.009,0.001,0.529,0.994,0.002,0.002,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_005075.jpg,['car'],0.0,0.005,0.0,0.007,0.002,0.003,0.999,0.005,0.0,0.002,0.001,0.007,0.001,0.002,0.405,0.003,0.001,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_000523.jpg,['car'],0.0,0.001,0.0,0.001,0.002,0.001,0.999,0.004,0.001,0.001,0.004,0.002,0.0,0.001,0.191,0.001,0.001,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_006438.jpg,['car'],0.0,0.009,0.0,0.019,0.004,0.021,0.999,0.006,0.001,0.002,0.001,0.014,0.001,0.014,0.409,0.003,0.002,0.001,0.001,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000604.jpg,['car'],0.0,0.003,0.001,0.004,0.001,0.001,0.999,0.001,0.0,0.005,0.0,0.021,0.002,0.001,0.461,0.001,0.004,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_004390.jpg,['car'],0.003,0.001,0.0,0.004,0.001,0.001,0.999,0.002,0.0,0.002,0.0,0.005,0.0,0.001,0.136,0.001,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003031.jpg,['car'],0.0,0.002,0.0,0.005,0.002,0.006,0.999,0.005,0.001,0.002,0.001,0.003,0.0,0.0,0.245,0.001,0.002,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_003981.jpg,['car'],0.001,0.001,0.0,0.01,0.001,0.0,0.999,0.001,0.001,0.0,0.001,0.007,0.0,0.002,0.04,0.001,0.0,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_002875.jpg,['car'],0.0,0.003,0.0,0.002,0.002,0.003,0.999,0.003,0.0,0.001,0.001,0.02,0.0,0.032,0.472,0.002,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_003276.jpg,['car'],0.0,0.007,0.0,0.004,0.002,0.011,0.999,0.003,0.0,0.003,0.0,0.005,0.001,0.001,0.417,0.001,0.003,0.0,0.0,0.0
